,Unnamed: 0,Paper,Conference,Citation Number,Authors,Number of Authors,Title,Publication Year,Publication Venue,Id,Title_sch,Venue_sch,Publication Venue_sch,Publication Year_sch,Authors_sch,Number Authors_sch,Citation Count_sch,Influential Citation Count_sch,Reference Count_sch,Open Access_sch,Field of Study_sch,Field of Study s2_sch,In Paper,In Intro,Not Found,Score title,Score author,Exists,identifier,Title Length,Title Length_sch,Publication Venue_processed,Venue_sch_processed,strategy,Unique,order,title_arxiv,original_id,jaccard_coeff,description,in_degree_pred,out_degree_pred,in_degree,out_degree,edges_with_introduction_references,Citation Count_log,Reference Count_log
1804,1804,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,NeurIPS,3,"Elmlund H, Elmlund D, Bengio S",3.0,PRIME: probabilistic initial 3D model generation for single-particle cryo-electron microscopy,2013.0,Structure,cc1889cb191aa04c6197f4a3f43568540f6e5612,PRIME: probabilistic initial 3D model generation for single-particle cryo-electron microscopy.,Structure,Structure,2013.0,"H. Elmlund, D. Elmlund, Samy Bengio",3.0,89.0,5.0,46.0,True,"['Computer Science', 'Medicine']","[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,95.0,1.0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM3,93.0,94.0,Structure,Structure,vanilla_1,0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM3vanilla_1,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,09d08cc39e283cf6b714685e650ac8b95586e132,0.0,non-isolated,,,,,,89.1,46.1
1805,1805,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,NeurIPS,4,"Rubinstein JL, Brubaker MA",2.0,Alignment of cryo-EM movies of individual particles by optimization of image translations,2015.0,Journal of Structural Biology,4957f3486877efa0933b05f11d5864428c953baf,Alignment of cryo-EM movies of individual particles by optimization of image translations.,Journal of Structural Biology,Journal of Structural Biology,2014.0,"J. Rubinstein, Marcus A. Brubaker",2.0,219.0,10.0,15.0,True,"['Physics', 'Biology', 'Medicine', 'Mathematics']","[{'category': 'Physics', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Engineering', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,87.0,1.0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM4,89.0,90.0,Journal of Structural Biology,Journal of Structural Biology,vanilla_1,0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM4vanilla_1,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,09d08cc39e283cf6b714685e650ac8b95586e132,0.0,non-isolated,,,,,,219.1,15.1
1806,1806,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,NeurIPS,5,"He S, Scheres SH",2.0,Helical reconstruction in RELION,2017.0,Journal of Structural Biology,55c56ff20ee7ad73588cb45356fc927401a88eb4,Helical reconstruction in RELION,bioRxiv,bioRxiv,2016.0,"Shaoda He, S. Scheres",2.0,370.0,35.0,48.0,True,"['Biology', 'Computer Science', 'Medicine']","[{'category': 'Biology', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,89.0,1.0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM5,32.0,32.0,Journal of Structural Biology,bioRxiv,vanilla_1,0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM5vanilla_1,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,09d08cc39e283cf6b714685e650ac8b95586e132,0.0,non-isolated,,,,,,370.1,48.1
1807,1807,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,NeurIPS,6,"Ramlaul K, Palmer CM, Nakane T, Aylett CH",4.0,Mitigating local over-fitting during single particle reconstruction with SPHIRE,2019.0,Journal of Structural Biology,85461197947ba5875709d179ac213e7fa6a0d7a3,Mitigating local over-fitting during single particle reconstruction with SIDESPLITTER,bioRxiv,bioRxiv,2019.0,"K. Ramlaul, C. Palmer, T. Nakane, Christopher H. S. Aylett",4.0,59.0,3.0,45.0,True,"['Computer Science', 'Biology', 'Medicine']","[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Chemistry', 'source': 's2-fos-model'}]",0.0,0.0,0.0,95.0,91.0,1.0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM6,79.0,85.0,Journal of Structural Biology,bioRxiv,vanilla_1,0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM6vanilla_1,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,09d08cc39e283cf6b714685e650ac8b95586e132,0.0,non-isolated,,,,,,59.1,45.1
1808,1808,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,NeurIPS,7,"Punjani A, Rubinstein JL, Fleet DJ, Brubaker MA",4.0,cryoSPARC: algorithms for rapid unsupervised cryo-EM structure determination,2017.0,Nature methods,,,,,,,,,,,,,,,,,76.0,89.0,0.0,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM7,76.0,,Nature,,vanilla_1,1,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM7vanilla_1,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,09d08cc39e283cf6b714685e650ac8b95586e132,,,,,,,,,
1809,1809,Imitating Human Behaviour with Diffusion Models,ICLR,1,"T. Rashid, et al.",et al.,Modelling Human Behavior in Collaborative Agents,2021.0,NeurIPS,,,,,,,,,,,,,,,,,56.0,35.0,0.0,Imitating Human Behaviour with Diffusion Models1,48.0,,NeurIPS,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models1vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1810,1810,Imitating Human Behaviour with Diffusion Models,ICLR,2,"J. Ho, et al.",et al.,Interactive Human Behavior Understanding and Prediction,2018.0,IJCAI Conference,,,,,,,,,,,,,,,,,47.0,55.0,0.0,Imitating Human Behaviour with Diffusion Models2,55.0,,IJCAI Conference,,vanilla_1,0,Imitating Human Behaviour with Diffusion Models2vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1811,1811,Imitating Human Behaviour with Diffusion Models,ICLR,3,"S. Levine, et al.",et al.,Robotics and Energy-Based Models,2019.0,IEEE Transactions on Robotics,,,,,,,,,,,,,,,,,59.0,23.0,0.0,Imitating Human Behaviour with Diffusion Models3,32.0,,IEEE Transactions on Robotics,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models3vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1812,1812,Imitating Human Behaviour with Diffusion Models,ICLR,4,"G. Drettakis, et al.",et al.,Video Generation with Diffusion Models,2019.0,"The Visual Computer: International Journal of Computer Graphics, Springer",,,,,,,,,,,,,,,,,100.0,28.0,0.0,Imitating Human Behaviour with Diffusion Models4,38.0,,"The Visual Computer: International Journal of Computer Graphics, Springer",,vanilla_1,0,Imitating Human Behaviour with Diffusion Models4vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1813,1813,Imitating Human Behaviour with Diffusion Models,ICLR,5,"R. Sutton, et al.",et al.,Uncoordinated Behavior in Cloning,2020.0,ICML Conference,,,,,,,,,,,,,,,,,42.0,17.0,0.0,Imitating Human Behaviour with Diffusion Models5,33.0,,ICML,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models5vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1814,1814,Imitating Human Behaviour with Diffusion Models,ICLR,6,"E. Denton, et al.",et al.,Audio Generation with Diffusion Models,2021.0,arXiv:2107.01161,,,,,,,,,,,,,,,,,89.0,23.0,0.0,Imitating Human Behaviour with Diffusion Models6,38.0,,arxiv,,vanilla_1,0,Imitating Human Behaviour with Diffusion Models6vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1815,1815,Imitating Human Behaviour with Diffusion Models,ICLR,7,"L. C. Cobo, et al.",et al.,Plausible Behaviors in Human-AI Collaboration,2020.0,HAI '20: Proceedings of the 8th International Conference on Human-Agent Interaction,,,,,,,,,,,,,,,,,60.0,30.0,0.0,Imitating Human Behaviour with Diffusion Models7,45.0,,HAI '20: Proceedings of the 8th International Conference on Human-Agent Interaction,,vanilla_1,0,Imitating Human Behaviour with Diffusion Models7vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1816,1816,Imitating Human Behaviour with Diffusion Models,ICLR,8,"S. Zheng, et al.",et al.,Expressive Behavior Cloning: From Human Demonstrations to Diverse and Fidelity Behaviours,2022.0,NeurIPS,,,,,,,,,,,,,,0.0,0.0,1.0,,,0.0,Imitating Human Behaviour with Diffusion Models8,89.0,,NeurIPS,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models8vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1817,1817,Imitating Human Behaviour with Diffusion Models,ICLR,9,P. Trautman and A. Krause,2.0,Imitation Learning in 3D Gaming Environment,2020.0,Proceedings of AAAI Conference on Artificial Intelligence,,,,,,,,,,,,,,,,,63.0,23.0,0.0,Imitating Human Behaviour with Diffusion Models9,43.0,,AAAI,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models9vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1818,1818,Imitating Human Behaviour with Diffusion Models,ICLR,10,"J. Xu, et al.",et al.,End-to-End Autonomous Driving with Deep Learning,2020.0,Proceedings of Robotics: Science and Systems,,,,,,,,,,,,,,,,,75.0,32.0,0.0,Imitating Human Behaviour with Diffusion Models10,48.0,,Proceedings of Robotics: Science and Systems,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models10vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1819,1819,Imitating Human Behaviour with Diffusion Models,ICLR,11,"D. Ross, et al.",et al.,Limitations of Behaviour Cloning,2013.0,Journal of Machine Learning Research,,,,,,,,,,,,,,,,,66.0,18.0,0.0,Imitating Human Behaviour with Diffusion Models11,32.0,,JMLR,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models11vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1820,1820,Imitating Human Behaviour with Diffusion Models,ICLR,12,"T. D. Kulkarni, et al.",et al.,Generative Modeling with Diffusion Models in Image Domain,2019.0,arXiv:1906.02629,,,,,,,,,,,,,,,,,72.0,20.0,0.0,Imitating Human Behaviour with Diffusion Models12,57.0,,arxiv,,vanilla_1,0,Imitating Human Behaviour with Diffusion Models12vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1821,1821,Imitating Human Behaviour with Diffusion Models,ICLR,13,"L. Beyer, et al.",et al.,Simulated Robotic Benchmark with Diffusion Models,2022.0,Proceedings of Robotics: Science and Systems,,,,,,,,,,,,,,,,,69.0,35.0,0.0,Imitating Human Behaviour with Diffusion Models13,49.0,,Proceedings of Robotics: Science and Systems,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models13vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1822,1822,Imitating Human Behaviour with Diffusion Models,ICLR,14,"I. Goodfellow, et al.",et al.,Generative Adversarial Networks,2020.0,Communications of the ACM,6296aa7cab06eaf058f7291040b320b5a83c0091,Generative adversarial networks,Other Conferences,,2021.0,"I. Goodfellow, Jean Pouget-Abadie, Mehdi Mirza, Bing Xu, David Warde-Farley, Sherjil Ozair, Aaron C. Courville, Yoshua Bengio",8.0,39289.0,6014.0,168.0,True,"['Computer Science', 'Engineering']","[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Engineering', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,100.0,1.0,Imitating Human Behaviour with Diffusion Models14,31.0,31.0,Communications of the ACM,Other Conferences,vanilla_1,1,Imitating Human Behaviour with Diffusion Models14vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,isolated,,,,,,39289.1,168.1
1823,1823,Imitating Human Behaviour with Diffusion Models,ICLR,15,"H. Wang, et al.",et al.,Generating Human Behaviours,2020.0,NeurIPS,,,,,,,,,,,,,,,,,74.0,48.0,0.0,Imitating Human Behaviour with Diffusion Models15,27.0,,NeurIPS,,vanilla_1,1,Imitating Human Behaviour with Diffusion Models15vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1824,1824,Imitating Human Behaviour with Diffusion Models,ICLR,16,"S. Devlin, et al.",et al.,Game playing with Behaviour Cloning,2021.0,Proceedings of the AAAI Conference on Artificial Intelligence,,,,,,,,,,,,,,,,,68.0,36.0,0.0,Imitating Human Behaviour with Diffusion Models16,35.0,,AAAI,,vanilla_1,0,Imitating Human Behaviour with Diffusion Models16vanilla_1,Imitating Human Behaviour with Diffusion Models,b43330013a5abcccd366d71f2f66c493c790abc6,,,,,,,,,
1825,1825,How to prepare your task head for finetuning,ICLR,1,"Krizhevsky, A., Sutskever, I., Hinton, G. E.",3.0,Imagenet classification with deep convolutional neural networks,2012.0,Advances in neural information processing systems,abd1c342495432171beb7ca8fd9551ef13cbd0ff,ImageNet classification with deep convolutional neural networks,Communications of the ACM,Communications of the ACM,2012.0,"A. Krizhevsky, Ilya Sutskever, Geoffrey E. Hinton",3.0,103862.0,13057.0,44.0,True,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,94.0,1.0,How to prepare your task head for finetuning1,63.0,63.0,NeurIPS,Communications of the ACM,vanilla_1,1,How to prepare your task head for finetuning1vanilla_1,How to prepare your task head for finetuning,75852ed23746bb8fceebeef8c5ae2d228b83dd24,0.1,non-isolated,,,,,,103862.1,44.1
1826,1826,How to prepare your task head for finetuning,ICLR,2,"Devlin, J., Chang, M. W., Lee, K., Toutanova, K.",4.0,Bert: Pre-training of deep bidirectional transformers for language understanding,2018.0,arXiv preprint arXiv:1810.04805,df2b0e26d0599ce3e70df8a9da02e51594e0e992,BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,North American Chapter of the Association for Computational Linguistics,North American Chapter of the Association for Computational Linguistics,2019.0,"Jacob Devlin, Ming-Wei Chang, Kenton Lee, Kristina Toutanova",4.0,64331.0,18112.0,63.0,False,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",1.0,1.0,0.0,100.0,87.0,1.0,How to prepare your task head for finetuning2,80.0,80.0,arxiv,North American Chapter of the Association for Computational Linguistics,vanilla_1,1,How to prepare your task head for finetuning2vanilla_1,How to prepare your task head for finetuning,75852ed23746bb8fceebeef8c5ae2d228b83dd24,,in intro,,,,,,64331.1,63.1
1827,1827,How to prepare your task head for finetuning,ICLR,3,"Arora, S., Khodak, M., Saunshi, N., Vodrahalli, K.",4.0,A theoretical analysis of contrastive unsupervised representation learning,2019.0,Proceedings of the 36th International Conference on Machine Learning,403227333329b36183004f04db72362b604adef3,A Theoretical Analysis of Contrastive Unsupervised Representation Learning,International Conference on Machine Learning,International Conference on Machine Learning,2019.0,"Sanjeev Arora, H. Khandeparkar, M. Khodak, Orestis Plevrakis, Nikunj Saunshi",5.0,577.0,68.0,29.0,False,"['Computer Science', 'Mathematics']","[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,72.0,1.0,How to prepare your task head for finetuning3,74.0,74.0,ICML,ICML,vanilla_1,1,How to prepare your task head for finetuning3vanilla_1,How to prepare your task head for finetuning,75852ed23746bb8fceebeef8c5ae2d228b83dd24,0.2857142857142857,non-isolated,,,,,,577.1,29.1
1828,1828,How to prepare your task head for finetuning,ICLR,4,"Hamilton, W., Ying, R., Leskovec, J.",3.0,Inductive representation learning on large graphs,2017.0,Advances in neural information processing systems,6b7d6e6416343b2a122f8416e69059ce919026ef,Inductive Representation Learning on Large Graphs,Neural Information Processing Systems,Neural Information Processing Systems,2017.0,"William L. Hamilton, Z. Ying, J. Leskovec",3.0,10078.0,2250.0,42.0,False,"['Mathematics', 'Computer Science']","[{'category': 'Mathematics', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,92.0,1.0,How to prepare your task head for finetuning4,49.0,49.0,NeurIPS,NeurIPS,vanilla_1,1,How to prepare your task head for finetuning4vanilla_1,How to prepare your task head for finetuning,75852ed23746bb8fceebeef8c5ae2d228b83dd24,0.14285714285714285,non-isolated,,,,,,10078.1,42.1
1829,1829,How to prepare your task head for finetuning,ICLR,5,"Yosinski, J., Clune, J., Bengio, Y., Lipson, H.",4.0,How transferable are features in deep neural networks?,2014.0,Advances in neural information processing systems,081651b38ff7533550a3adfc1c00da333a8fe86c,How transferable are features in deep neural networks?,Neural Information Processing Systems,Neural Information Processing Systems,2014.0,"J. Yosinski, J. Clune, Yoshua Bengio, Hod Lipson",4.0,7226.0,398.0,18.0,False,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,94.0,1.0,How to prepare your task head for finetuning5,54.0,54.0,NeurIPS,NeurIPS,vanilla_1,1,How to prepare your task head for finetuning5vanilla_1,How to prepare your task head for finetuning,75852ed23746bb8fceebeef8c5ae2d228b83dd24,0.25,non-isolated,,,,,,7226.1,18.1
1830,1830,How to prepare your task head for finetuning,ICLR,6,"Nakkiran, P., Kaplun, G., Bansal, Y., Yang, T., Barak, B., Sutskever, I.",6.0,Deep double descent: Where bigger models and more data hurt,2020.0,arXiv preprint arXiv:1912.02292,ea415809bf87ef4b99966c6c50de6cb996a02a97,Deep double descent: where bigger models and more data hurt,International Conference on Learning Representations,International Conference on Learning Representations,2019.0,"Preetum Nakkiran, Gal Kaplun, Yamini Bansal, Tristan Yang, B. Barak, Ilya Sutskever",6.0,672.0,86.0,50.0,True,"['Computer Science', 'Mathematics', 'Physics']","[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,90.0,1.0,How to prepare your task head for finetuning6,59.0,59.0,arxiv,ICLR,vanilla_1,1,How to prepare your task head for finetuning6vanilla_1,How to prepare your task head for finetuning,75852ed23746bb8fceebeef8c5ae2d228b83dd24,0.0,non-isolated,,,,,,672.1,50.1
